longitude,latitude,crop_flow_lb_s,datetime,duration ,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,elevation_ft
-85.372824,42.408276,3.29,2013-07-24 19:20:04+00,1,56,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372838,42.408288,2.89,2013-07-24 19:20:03+00,1,47,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372847,42.408296,2.89,2013-07-24 19:20:02+00,1,38,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372855,42.408301,3.69,2013-07-24 19:20:01+00,1,18,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372855,42.408304,3.39,2013-07-24 19:20:00+00,1,39,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372847,42.408293,3.99,2013-07-24 19:19:59+00,1,61,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372838,42.408279,6.39,2013-07-24 19:19:58+00,1,67,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372835,42.408263,5.89,2013-07-24 19:19:57+00,1,56,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372835,42.408251,5.59,2013-07-24 19:19:56+00,1,19,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.17
-85.372835,42.408249,4.49,2013-07-24 19:19:55+00,1,10,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372835,42.408249,3.49,2013-07-24 19:19:54+00,1,41,180,6.6,0,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372835,42.40826,2.49,2013-07-24 19:19:53+00,1,62,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372835,42.408276,1.89,2013-07-24 19:19:52+00,1,75,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372833,42.408293,3.39,2013-07-24 19:19:51+00,1,82,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372833,42.408313,3.29,2013-07-24 19:19:50+00,1,89,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372833,42.408332,3.29,2013-07-24 19:19:49+00,1,90,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372833,42.408354,4.39,2013-07-24 19:19:48+00,1,90,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372833,42.408376,3.39,2013-07-24 19:19:47+00,1,90,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372833,42.408396,3.89,2013-07-24 19:19:46+00,1,89,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372833,42.408418,3.39,2013-07-24 19:19:45+00,1,98,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372833,42.40844,3.39,2013-07-24 19:19:44+00,1,103,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372833,42.408465,2.99,2013-07-24 19:19:43+00,1,111,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372833,42.40849,2.99,2013-07-24 19:19:42+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372833,42.408515,2.99,2013-07-24 19:19:41+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372835,42.40854,3.09,2013-07-24 19:19:40+00,1,111,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.75
-85.372835,42.408568,2.79,2013-07-24 19:19:39+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.75
-85.372835,42.408593,2.79,2013-07-24 19:19:38+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372835,42.408618,3.19,2013-07-24 19:19:37+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372835,42.408643,3.49,2013-07-24 19:19:36+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372835,42.408668,3.49,2013-07-24 19:19:35+00,1,109,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372835,42.408693,3.39,2013-07-24 19:19:34+00,1,107,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372835,42.408718,3.39,2013-07-24 19:19:33+00,1,107,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372835,42.408746,3.29,2013-07-24 19:19:32+00,1,107,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372835,42.408771,3.09,2013-07-24 19:19:31+00,1,107,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372835,42.408796,3.99,2013-07-24 19:19:30+00,1,107,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372838,42.408821,3.99,2013-07-24 19:19:29+00,1,106,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372838,42.408846,3.89,2013-07-24 19:19:28+00,1,106,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372838,42.408871,3.39,2013-07-24 19:19:27+00,1,106,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372841,42.408896,3.59,2013-07-24 19:19:26+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372841,42.408921,3.49,2013-07-24 19:19:25+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372841,42.408946,3.49,2013-07-24 19:19:24+00,1,109,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372841,42.408974,3.89,2013-07-24 19:19:23+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372844,42.408999,3.59,2013-07-24 19:19:22+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372844,42.409024,4.19,2013-07-24 19:19:21+00,1,108,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409049,3.89,2013-07-24 19:19:20+00,1,109,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409074,3.89,2013-07-24 19:19:19+00,1,109,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409099,4.19,2013-07-24 19:19:18+00,1,109,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409126,3.79,2013-07-24 19:19:17+00,1,105,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409151,3.49,2013-07-24 19:19:16+00,1,102,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409174,4.29,2013-07-24 19:19:15+00,1,100,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409199,4.19,2013-07-24 19:19:14+00,1,93,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409221,4.09,2013-07-24 19:19:13+00,1,91,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.40924,4.89,2013-07-24 19:19:12+00,1,88,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409263,4.39,2013-07-24 19:19:11+00,1,84,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372847,42.409282,3.99,2013-07-24 19:19:10+00,1,84,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.25
-85.372849,42.409301,3.39,2013-07-24 19:19:09+00,1,83,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.25
-85.372849,42.409321,3.39,2013-07-24 19:19:08+00,1,83,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.83
-85.372852,42.40934,3.49,2013-07-24 19:19:07+00,1,83,180,6.6,1,141,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.83
-85.372863,42.40936,3.59,2013-07-24 19:19:06+00,1,79,180,6.6,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.37288,42.409371,3.69,2013-07-24 19:19:05+00,1,60,180,6.6,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.17
-85.372897,42.409376,3.79,2013-07-24 19:19:04+00,1,22,180,6.6,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.17
-85.372899,42.409376,4.59,2013-07-24 19:19:03+00,1,29,180,6.6,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.17
-85.372891,42.409374,4.49,2013-07-24 19:19:02+00,1,57,180,6.6,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.17
-85.372874,42.409371,4.59,2013-07-24 19:19:01+00,1,61,180,6.6,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.17
-85.372855,42.409371,3.89,2013-07-24 19:19:00+00,1,61,180,6.6,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372835,42.409374,3.69,2013-07-24 19:18:59+00,1,33,180,7.8,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.37283,42.409374,4.69,2013-07-24 19:18:58+00,1,31,180,7.8,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372838,42.409371,1.69,2013-07-24 19:18:57+00,1,61,180,7.8,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372858,42.409368,1.49,2013-07-24 19:18:56+00,1,69,180,7.8,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372874,42.409357,2.09,2013-07-24 19:18:55+00,1,73,180,7.8,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372888,42.40934,2.99,2013-07-24 19:18:54+00,1,78,180,7.8,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372888,42.409324,5.29,2013-07-24 19:18:53+00,1,91,180,7.8,0,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372888,42.409301,5.49,2013-07-24 19:18:52+00,1,94,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372888,42.409279,5.99,2013-07-24 19:18:51+00,1,95,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372888,42.409257,5.49,2013-07-24 19:18:50+00,1,95,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372885,42.409235,3.99,2013-07-24 19:18:49+00,1,95,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372885,42.409213,5.19,2013-07-24 19:18:48+00,1,95,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372885,42.40919,5.79,2013-07-24 19:18:47+00,1,94,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372883,42.409165,5.49,2013-07-24 19:18:46+00,1,95,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372883,42.409146,6.19,2013-07-24 19:18:45+00,1,95,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372883,42.409121,5.99,2013-07-24 19:18:44+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372883,42.409101,5.89,2013-07-24 19:18:43+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.37288,42.409079,5.49,2013-07-24 19:18:42+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.37288,42.409057,4.49,2013-07-24 19:18:41+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.37288,42.409035,4.49,2013-07-24 19:18:40+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.37288,42.409013,4.49,2013-07-24 19:18:39+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372877,42.40899,4.89,2013-07-24 19:18:38+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372877,42.408968,5.09,2013-07-24 19:18:37+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372877,42.408946,5.59,2013-07-24 19:18:36+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372877,42.408924,4.69,2013-07-24 19:18:35+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372877,42.408901,5.59,2013-07-24 19:18:34+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372874,42.408879,5.39,2013-07-24 19:18:33+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372874,42.408857,6.39,2013-07-24 19:18:32+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372872,42.408835,6.39,2013-07-24 19:18:31+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.75
-85.372872,42.408813,5.49,2013-07-24 19:18:30+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.75
-85.372872,42.40879,5.59,2013-07-24 19:18:29+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.75
-85.372872,42.408768,5.29,2013-07-24 19:18:28+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.75
-85.372872,42.408746,5.49,2013-07-24 19:18:27+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.75
-85.372872,42.408724,6.09,2013-07-24 19:18:26+00,1,93,180,7.8,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.75
-85.372869,42.408701,6.79,2013-07-24 19:18:25+00,1,93,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372869,42.408679,5.69,2013-07-24 19:18:24+00,1,93,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372869,42.408657,5.59,2013-07-24 19:18:23+00,1,93,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372869,42.408635,5.39,2013-07-24 19:18:22+00,1,93,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),955.08
-85.372869,42.408613,6.19,2013-07-24 19:18:21+00,1,93,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372869,42.408593,6.79,2013-07-24 19:18:20+00,1,92,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372869,42.408571,6.39,2013-07-24 19:18:19+00,1,92,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.67
-85.372869,42.408549,6.79,2013-07-24 19:18:18+00,1,92,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.25
-85.372866,42.408526,6.69,2013-07-24 19:18:17+00,1,94,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.25
-85.372866,42.408504,6.29,2013-07-24 19:18:16+00,1,94,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.25
-85.372866,42.408482,6.29,2013-07-24 19:18:15+00,1,95,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.25
-85.372866,42.40846,7.79,2013-07-24 19:18:14+00,1,95,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.25
-85.372866,42.408438,7.29,2013-07-24 19:18:13+00,1,94,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.83
-85.372866,42.408415,7.29,2013-07-24 19:18:12+00,1,95,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.83
-85.372866,42.408393,6.49,2013-07-24 19:18:11+00,1,93,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.83
-85.372869,42.408371,6.99,2013-07-24 19:18:10+00,1,90,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.83
-85.372869,42.408351,6.39,2013-07-24 19:18:09+00,1,86,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.83
-85.372869,42.408332,5.69,2013-07-24 19:18:08+00,1,86,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.83
-85.372872,42.40831,5.69,2013-07-24 19:18:07+00,1,83,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372874,42.408293,5.19,2013-07-24 19:18:06+00,1,75,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372883,42.408276,5.39,2013-07-24 19:18:05+00,1,65,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372888,42.40826,4.09,2013-07-24 19:18:04+00,1,53,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372894,42.408251,3.99,2013-07-24 19:18:03+00,1,49,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372902,42.40824,3.49,2013-07-24 19:18:02+00,1,49,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372913,42.408232,3.89,2013-07-24 19:18:01+00,1,49,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372922,42.408224,2.89,2013-07-24 19:18:00+00,1,49,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372933,42.408213,2.69,2013-07-24 19:17:59+00,1,47,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372941,42.408207,2.79,2013-07-24 19:17:58+00,1,39,180,6.3,1,140,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372791,42.408255,2.79,2013-07-24 19:17:57+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372791,42.408255,2.89,2013-07-24 19:17:56+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372791,42.408255,4.29,2013-07-24 19:17:55+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372791,42.408255,4.39,2013-07-24 19:17:54+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),952.67
-85.372791,42.408255,3.39,2013-07-24 19:17:53+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372791,42.408255,4.29,2013-07-24 19:17:52+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372791,42.408255,3.99,2013-07-24 19:17:51+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372791,42.408255,2.59,2013-07-24 19:17:50+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372791,42.408255,0.01,2013-07-24 19:17:49+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.408255,0.01,2013-07-24 19:17:48+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.408255,0.01,2013-07-24 19:17:47+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.408255,0.01,2013-07-24 19:17:46+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.408255,0.01,2013-07-24 19:17:45+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.408255,0.01,2013-07-24 19:17:44+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.408255,0.01,2013-07-24 19:17:43+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.408255,0.81,2013-07-24 19:17:42+00,1,1,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.408255,1.21,2013-07-24 19:17:41+00,1,10,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.408257,1.51,2013-07-24 19:17:40+00,1,22,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953
-85.372793,42.40826,1.91,2013-07-24 19:17:39+00,1,34,180,6.3,0,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),952.67
-85.372793,42.408269,2.41,2013-07-24 19:17:38+00,1,47,180,6.3,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),952.67
-85.372793,42.40828,2.91,2013-07-24 19:17:37+00,1,54,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.08
-85.372793,42.408294,3.21,2013-07-24 19:17:36+00,1,57,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.08
-85.372793,42.408307,3.21,2013-07-24 19:17:35+00,1,63,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.08
-85.372796,42.408321,3.71,2013-07-24 19:17:34+00,1,71,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.08
-85.372796,42.408338,3.41,2013-07-24 19:17:33+00,1,74,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372796,42.408355,4.11,2013-07-24 19:17:32+00,1,73,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372796,42.408374,3.51,2013-07-24 19:17:31+00,1,74,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.5
-85.372796,42.408391,3.71,2013-07-24 19:17:30+00,1,72,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372796,42.408407,4.11,2013-07-24 19:17:29+00,1,70,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372799,42.408424,4.11,2013-07-24 19:17:28+00,1,69,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372799,42.408441,3.91,2013-07-24 19:17:27+00,1,66,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372799,42.408455,4.81,2013-07-24 19:17:26+00,1,66,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372799,42.408469,3.71,2013-07-24 19:17:25+00,1,66,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372799,42.408485,3.71,2013-07-24 19:17:24+00,1,66,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),953.92
-85.372799,42.408499,3.11,2013-07-24 19:17:23+00,1,66,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372799,42.408516,3.11,2013-07-24 19:17:22+00,1,66,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372799,42.40853,3.51,2013-07-24 19:17:21+00,1,68,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372799,42.408546,2.51,2013-07-24 19:17:20+00,1,71,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372799,42.408563,3.21,2013-07-24 19:17:19+00,1,72,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372799,42.40858,3.21,2013-07-24 19:17:18+00,1,72,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372799,42.408596,3.01,2013-07-24 19:17:17+00,1,72,180,6.29,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372799,42.408613,3.01,2013-07-24 19:17:16+00,1,71,180,5.89,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
-85.372799,42.40863,3.11,2013-07-24 19:17:15+00,1,71,180,5.89,1,139,5648,F1: Lysimeter,L1: ,Wheat (Sft Rd Wtr),954.33
