longitude,latitude,crop_flow_lb_s,datetime,duration ,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,elevation_ft
-85.372059,42.407623,7.61,2013-07-24 18:38:58+00,1,76,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.83
-85.372059,42.40764,6.41,2013-07-24 18:38:57+00,1,76,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.83
-85.372059,42.407659,6.41,2013-07-24 18:38:56+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.83
-85.372059,42.407676,7.11,2013-07-24 18:38:55+00,1,76,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.83
-85.372059,42.407695,5.81,2013-07-24 18:38:54+00,1,76,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.25
-85.372059,42.407712,6.11,2013-07-24 18:38:53+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.25
-85.372059,42.407732,5.71,2013-07-24 18:38:52+00,1,76,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.25
-85.372059,42.407748,4.91,2013-07-24 18:38:51+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.25
-85.372059,42.407768,5.71,2013-07-24 18:38:50+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.25
-85.372059,42.407784,5.41,2013-07-24 18:38:49+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.25
-85.372059,42.407804,6.01,2013-07-24 18:38:48+00,1,76,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.25
-85.372059,42.407823,5.51,2013-07-24 18:38:47+00,1,76,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.58
-85.372059,42.40784,5.51,2013-07-24 18:38:46+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.25
-85.372059,42.407859,5.61,2013-07-24 18:38:45+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.67
-85.372059,42.407876,7.01,2013-07-24 18:38:44+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.67
-85.372059,42.407893,6.31,2013-07-24 18:38:43+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.67
-85.372059,42.407912,5.71,2013-07-24 18:38:42+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.67
-85.372059,42.407932,5.71,2013-07-24 18:38:41+00,1,77,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.372059,42.407948,4.41,2013-07-24 18:38:40+00,1,75,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.372059,42.407968,3.41,2013-07-24 18:38:39+00,1,58,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.372059,42.407982,2.61,2013-07-24 18:38:38+00,1,42,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.372059,42.407993,2.51,2013-07-24 18:38:37+00,1,31,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.372059,42.407998,2.31,2013-07-24 18:38:36+00,1,30,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372059,42.408007,2.61,2013-07-24 18:38:35+00,1,34,180,9.74,1,10,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372059,42.408012,2.61,2013-07-24 18:38:34+00,1,46,180,9.74,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372057,42.408023,2.41,2013-07-24 18:38:33+00,1,54,180,9.74,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.372051,42.408034,2.51,2013-07-24 18:38:32+00,1,52,180,9.74,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.372043,42.408045,2.01,2013-07-24 18:38:31+00,1,16,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372043,42.408048,2.31,2013-07-24 18:38:30+00,1,37,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372048,42.40804,2.11,2013-07-24 18:38:29+00,1,53,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372059,42.408032,3.11,2013-07-24 18:38:28+00,1,56,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372073,42.408026,3.11,2013-07-24 18:38:27+00,1,52,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.37209,42.408023,3.11,2013-07-24 18:38:26+00,1,29,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372096,42.408023,2.61,2013-07-24 18:38:25+00,1,23,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.372093,42.408023,1.61,2013-07-24 18:38:24+00,1,59,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372076,42.408023,0.01,2013-07-24 18:38:23+00,1,82,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372051,42.408018,0.61,2013-07-24 18:38:22+00,1,82,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.08
-85.372029,42.408007,2.41,2013-07-24 18:38:21+00,1,79,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951.42
-85.372018,42.40799,2.71,2013-07-24 18:38:20+00,1,78,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951
-85.372009,42.407973,4.11,2013-07-24 18:38:19+00,1,80,180,9.64,0,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951
-85.372009,42.407954,7.61,2013-07-24 18:38:18+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),951
-85.372009,42.407937,7.81,2013-07-24 18:38:17+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.58
-85.372009,42.407918,7.41,2013-07-24 18:38:16+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.58
-85.372009,42.407898,7.51,2013-07-24 18:38:15+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.58
-85.372009,42.407879,5.21,2013-07-24 18:38:14+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.58
-85.372009,42.407859,5.01,2013-07-24 18:38:13+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.58
-85.372009,42.40784,6.21,2013-07-24 18:38:12+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.58
-85.372009,42.407823,6.51,2013-07-24 18:38:11+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.58
-85.372009,42.407804,6.61,2013-07-24 18:38:10+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.17
-85.372009,42.407784,7.91,2013-07-24 18:38:09+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.17
-85.372009,42.407765,7.01,2013-07-24 18:38:08+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.17
-85.372009,42.407745,9.11,2013-07-24 18:38:07+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.17
-85.372007,42.407729,8.01,2013-07-24 18:38:06+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.17
-85.372007,42.407709,7.31,2013-07-24 18:38:05+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),950.17
-85.372007,42.40769,8.81,2013-07-24 18:38:04+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.75
-85.372007,42.40767,8.51,2013-07-24 18:38:03+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.75
-85.372007,42.407651,7.21,2013-07-24 18:38:02+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.75
-85.372007,42.407632,8.11,2013-07-24 18:38:01+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.75
-85.372007,42.407615,8.41,2013-07-24 18:38:00+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.42
-85.372007,42.407595,7.91,2013-07-24 18:37:59+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.75
-85.372007,42.407576,7.51,2013-07-24 18:37:58+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.33
-85.372007,42.407557,6.91,2013-07-24 18:37:57+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.33
-85.372004,42.407537,7.91,2013-07-24 18:37:56+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.33
-85.372004,42.407518,6.81,2013-07-24 18:37:55+00,1,80,180,9.64,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.33
-85.372004,42.407501,6.61,2013-07-24 18:37:54+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.33
-85.372004,42.407482,7.81,2013-07-24 18:37:53+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.33
-85.372004,42.407462,7.21,2013-07-24 18:37:52+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.92
-85.372004,42.407443,6.41,2013-07-24 18:37:51+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.92
-85.372004,42.407423,7.11,2013-07-24 18:37:50+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.92
-85.372004,42.407404,7.21,2013-07-24 18:37:49+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.92
-85.372004,42.407384,7.41,2013-07-24 18:37:48+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.92
-85.372004,42.407368,8.21,2013-07-24 18:37:47+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.92
-85.372004,42.407348,7.01,2013-07-24 18:37:46+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.92
-85.372001,42.407329,8.01,2013-07-24 18:37:45+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.372001,42.407309,7.31,2013-07-24 18:37:44+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.372001,42.407293,7.21,2013-07-24 18:37:43+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.372001,42.407273,8.11,2013-07-24 18:37:42+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.371998,42.407254,7.41,2013-07-24 18:37:41+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.371998,42.407234,6.81,2013-07-24 18:37:40+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371998,42.407215,7.21,2013-07-24 18:37:39+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371998,42.407195,6.21,2013-07-24 18:37:38+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371998,42.407179,7.21,2013-07-24 18:37:37+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371998,42.407159,5.81,2013-07-24 18:37:36+00,1,80,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371996,42.40714,4.31,2013-07-24 18:37:35+00,1,75,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371996,42.407123,4.11,2013-07-24 18:37:34+00,1,66,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371996,42.407107,3.01,2013-07-24 18:37:33+00,1,56,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371993,42.407093,2.51,2013-07-24 18:37:32+00,1,50,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371993,42.407082,2.51,2013-07-24 18:37:31+00,1,51,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.37199,42.40707,2.51,2013-07-24 18:37:30+00,1,49,180,10.04,1,9,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371987,42.407059,2.61,2013-07-24 18:37:29+00,1,42,180,10.04,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.371987,42.407045,2.41,2013-07-24 18:37:28+00,1,15,180,10.04,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.371987,42.407045,2.71,2013-07-24 18:37:27+00,1,43,180,10.04,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.37199,42.407057,2.81,2013-07-24 18:37:26+00,1,58,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.372001,42.407068,2.81,2013-07-24 18:37:25+00,1,58,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.372015,42.407073,3.61,2013-07-24 18:37:24+00,1,54,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.372032,42.407079,3.61,2013-07-24 18:37:23+00,1,28,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.37204,42.407079,3.81,2013-07-24 18:37:22+00,1,11,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.37204,42.407079,1.21,2013-07-24 18:37:21+00,1,48,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.372026,42.407076,0.41,2013-07-24 18:37:20+00,1,64,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.372007,42.407076,1.71,2013-07-24 18:37:19+00,1,76,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.371982,42.407082,2.71,2013-07-24 18:37:18+00,1,81,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.371962,42.407093,3.91,2013-07-24 18:37:17+00,1,81,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.371948,42.407109,5.71,2013-07-24 18:37:16+00,1,81,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371948,42.407129,9.11,2013-07-24 18:37:15+00,1,83,180,9.64,0,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371948,42.407148,8.91,2013-07-24 18:37:14+00,1,83,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371948,42.407168,7.11,2013-07-24 18:37:13+00,1,83,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371948,42.407187,7.71,2013-07-24 18:37:12+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371948,42.407207,7.01,2013-07-24 18:37:11+00,1,83,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371951,42.407226,7.81,2013-07-24 18:37:10+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371951,42.407245,7.41,2013-07-24 18:37:09+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371951,42.407265,6.51,2013-07-24 18:37:08+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371951,42.407284,6.51,2013-07-24 18:37:07+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371951,42.407307,6.71,2013-07-24 18:37:06+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371951,42.407326,5.21,2013-07-24 18:37:05+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371951,42.407345,5.91,2013-07-24 18:37:04+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371954,42.407365,6.21,2013-07-24 18:37:03+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371954,42.407384,5.61,2013-07-24 18:37:02+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371954,42.407407,7.01,2013-07-24 18:37:01+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949
-85.371954,42.407426,6.31,2013-07-24 18:37:00+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949
-85.371954,42.407445,7.91,2013-07-24 18:36:59+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.33
-85.371954,42.407465,8.41,2013-07-24 18:36:58+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949
-85.371954,42.407484,7.21,2013-07-24 18:36:57+00,1,83,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.42
-85.371954,42.407504,7.71,2013-07-24 18:36:56+00,1,83,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.42
-85.371957,42.407523,9.11,2013-07-24 18:36:55+00,1,83,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.42
-85.371957,42.407543,8.21,2013-07-24 18:36:54+00,1,83,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.42
-85.371957,42.407562,8.61,2013-07-24 18:36:53+00,1,83,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.75
-85.371957,42.407584,9.11,2013-07-24 18:36:52+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.42
-85.371957,42.407604,8.91,2013-07-24 18:36:51+00,1,84,180,9.64,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.42
-85.371957,42.407623,9.41,2013-07-24 18:36:50+00,1,83,180,9.54,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.42
-85.371957,42.407643,8.11,2013-07-24 18:36:49+00,1,83,180,9.54,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.83
-85.371957,42.407662,9.51,2013-07-24 18:36:48+00,1,83,180,9.54,1,8,5648,F1: T2R1-East,L1: ,Wheat (Sft Rd Wtr),949.83
