longitude,latitude,crop_flow_lb_s,datetime,duration ,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,elevation_ft
-85.37139,42.408305,3.19,2013-07-24 17:16:12+00,1,76,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.37139,42.408321,3.19,2013-07-24 17:16:11+00,1,75,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.37139,42.408338,2.69,2013-07-24 17:16:10+00,1,76,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.37139,42.408357,2.59,2013-07-24 17:16:09+00,1,76,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.37139,42.408374,2.29,2013-07-24 17:16:08+00,1,75,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.37139,42.408391,2.29,2013-07-24 17:16:07+00,1,75,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.37139,42.40841,2.69,2013-07-24 17:16:06+00,1,76,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.37139,42.408427,2.69,2013-07-24 17:16:05+00,1,75,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.37139,42.408443,2.79,2013-07-24 17:16:04+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.37139,42.408463,2.59,2013-07-24 17:16:03+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.37139,42.40848,2.99,2013-07-24 17:16:02+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.37139,42.408496,3.19,2013-07-24 17:16:01+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.37139,42.408516,2.89,2013-07-24 17:16:00+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371393,42.408532,2.99,2013-07-24 17:15:59+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371393,42.408552,2.99,2013-07-24 17:15:58+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371393,42.408571,2.49,2013-07-24 17:15:57+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371393,42.408588,2.69,2013-07-24 17:15:56+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371393,42.408605,2.79,2013-07-24 17:15:55+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371393,42.408624,2.89,2013-07-24 17:15:54+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371393,42.408643,3.09,2013-07-24 17:15:53+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371393,42.40866,3.09,2013-07-24 17:15:52+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371393,42.408677,3.09,2013-07-24 17:15:51+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371393,42.408696,3.29,2013-07-24 17:15:50+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371396,42.408716,2.89,2013-07-24 17:15:49+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371396,42.408732,3.49,2013-07-24 17:15:48+00,1,77,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371396,42.408752,3.49,2013-07-24 17:15:47+00,1,78,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408768,3.29,2013-07-24 17:15:46+00,1,78,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408785,3.09,2013-07-24 17:15:45+00,1,78,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408805,3.09,2013-07-24 17:15:44+00,1,78,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408824,3.09,2013-07-24 17:15:43+00,1,78,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408841,3.39,2013-07-24 17:15:42+00,1,78,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.40886,3.09,2013-07-24 17:15:41+00,1,80,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408877,3.29,2013-07-24 17:15:40+00,1,81,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408896,3.59,2013-07-24 17:15:39+00,1,81,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408916,3.59,2013-07-24 17:15:38+00,1,79,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408935,3.69,2013-07-24 17:15:37+00,1,79,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371398,42.408952,4.09,2013-07-24 17:15:36+00,1,79,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371398,42.408971,3.39,2013-07-24 17:15:35+00,1,79,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371398,42.408991,2.99,2013-07-24 17:15:34+00,1,79,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371396,42.40901,2.59,2013-07-24 17:15:33+00,1,67,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371393,42.409024,2.19,2013-07-24 17:15:32+00,1,63,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371393,42.409038,2.19,2013-07-24 17:15:31+00,1,62,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371384,42.409052,2.19,2013-07-24 17:15:30+00,1,63,180,11.32,1,13,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371373,42.409063,2.19,2013-07-24 17:15:29+00,1,46,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371359,42.409071,2.19,2013-07-24 17:15:28+00,1,13,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),949
-85.371357,42.409071,2.29,2013-07-24 17:15:27+00,1,31,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),949
-85.371365,42.409066,2.29,2013-07-24 17:15:26+00,1,47,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),949
-85.371379,42.409063,2.29,2013-07-24 17:15:25+00,1,58,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371396,42.409057,2.09,2013-07-24 17:15:24+00,1,58,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371415,42.409055,1.59,2013-07-24 17:15:23+00,1,49,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371432,42.409055,1.89,2013-07-24 17:15:22+00,1,25,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371434,42.409055,0.09,2013-07-24 17:15:21+00,1,25,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371429,42.409055,0.09,2013-07-24 17:15:20+00,1,61,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),949
-85.371409,42.409055,0.69,2013-07-24 17:15:19+00,1,80,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371387,42.409046,2.19,2013-07-24 17:15:18+00,1,81,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),949
-85.371371,42.409032,2.89,2013-07-24 17:15:17+00,1,76,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.67
-85.371362,42.409016,3.29,2013-07-24 17:15:16+00,1,69,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),949
-85.371359,42.408999,5.99,2013-07-24 17:15:15+00,1,71,180,11.32,0,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),949
-85.371359,42.408982,9.19,2013-07-24 17:15:14+00,1,73,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371359,42.408966,10.39,2013-07-24 17:15:13+00,1,78,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371359,42.408949,10.49,2013-07-24 17:15:12+00,1,85,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371359,42.40893,8.09,2013-07-24 17:15:11+00,1,92,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371359,42.408907,8.39,2013-07-24 17:15:10+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371359,42.408885,6.69,2013-07-24 17:15:09+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371359,42.408863,7.09,2013-07-24 17:15:08+00,1,95,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371359,42.408841,9.29,2013-07-24 17:15:07+00,1,95,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.58
-85.371359,42.408818,9.19,2013-07-24 17:15:06+00,1,95,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.408796,7.89,2013-07-24 17:15:05+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.408774,8.59,2013-07-24 17:15:04+00,1,95,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.408752,8.69,2013-07-24 17:15:03+00,1,95,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.40873,7.89,2013-07-24 17:15:02+00,1,95,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.408707,8.49,2013-07-24 17:15:01+00,1,95,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.408685,7.79,2013-07-24 17:15:00+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.408663,9.29,2013-07-24 17:14:59+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.408641,8.39,2013-07-24 17:14:58+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.408618,8.09,2013-07-24 17:14:57+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.17
-85.371359,42.408596,9.69,2013-07-24 17:14:56+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371359,42.408574,9.59,2013-07-24 17:14:55+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371359,42.408555,7.99,2013-07-24 17:14:54+00,1,94,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371357,42.408532,8.49,2013-07-24 17:14:53+00,1,95,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371357,42.40851,7.99,2013-07-24 17:14:52+00,1,93,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371357,42.408488,7.19,2013-07-24 17:14:51+00,1,93,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371357,42.408466,8.29,2013-07-24 17:14:50+00,1,92,180,11.32,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371357,42.408443,7.39,2013-07-24 17:14:49+00,1,92,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408424,9.09,2013-07-24 17:14:48+00,1,92,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408402,8.69,2013-07-24 17:14:47+00,1,94,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.40838,8.19,2013-07-24 17:14:46+00,1,94,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408357,9.89,2013-07-24 17:14:45+00,1,95,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408335,8.89,2013-07-24 17:14:44+00,1,91,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408313,6.99,2013-07-24 17:14:43+00,1,90,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408293,8.59,2013-07-24 17:14:42+00,1,90,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408271,9.09,2013-07-24 17:14:41+00,1,86,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408252,8.69,2013-07-24 17:14:40+00,1,86,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.40823,8.09,2013-07-24 17:14:39+00,1,86,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.40821,8.59,2013-07-24 17:14:38+00,1,86,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408191,8.09,2013-07-24 17:14:37+00,1,83,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408171,5.39,2013-07-24 17:14:36+00,1,81,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371354,42.408152,4.29,2013-07-24 17:14:35+00,1,74,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371351,42.408135,3.29,2013-07-24 17:14:34+00,1,65,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371351,42.408118,2.59,2013-07-24 17:14:33+00,1,44,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371351,42.40811,2.79,2013-07-24 17:14:32+00,1,29,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371351,42.408102,2.69,2013-07-24 17:14:31+00,1,31,180,11.42,1,12,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371351,42.408096,2.69,2013-07-24 17:14:30+00,1,34,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371348,42.408088,2.29,2013-07-24 17:14:29+00,1,39,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371346,42.40808,2.49,2013-07-24 17:14:28+00,1,39,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.37134,42.408071,1.79,2013-07-24 17:14:27+00,1,22,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.37134,42.408068,2.09,2013-07-24 17:14:26+00,1,25,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371343,42.408074,0.99,2013-07-24 17:14:25+00,1,38,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371351,42.40808,2.19,2013-07-24 17:14:24+00,1,50,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371359,42.408091,1.69,2013-07-24 17:14:23+00,1,54,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371376,42.408096,1.99,2013-07-24 17:14:22+00,1,49,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.37139,42.408099,1.69,2013-07-24 17:14:21+00,1,24,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371393,42.408099,0.49,2013-07-24 17:14:20+00,1,33,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371387,42.408099,0.09,2013-07-24 17:14:19+00,1,57,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371368,42.408096,0.49,2013-07-24 17:14:18+00,1,69,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371348,42.408099,0.79,2013-07-24 17:14:17+00,1,70,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371329,42.408107,1.29,2013-07-24 17:14:16+00,1,69,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371312,42.408116,3.69,2013-07-24 17:14:15+00,1,69,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371304,42.408132,5.69,2013-07-24 17:14:14+00,1,69,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371301,42.408146,8.29,2013-07-24 17:14:13+00,1,71,180,11.42,0,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371304,42.408163,9.69,2013-07-24 17:14:12+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371304,42.408182,7.09,2013-07-24 17:14:11+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371307,42.408199,6.49,2013-07-24 17:14:10+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371307,42.408216,6.49,2013-07-24 17:14:09+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371307,42.408232,7.09,2013-07-24 17:14:08+00,1,71,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371307,42.408249,7.09,2013-07-24 17:14:07+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371307,42.408266,7.09,2013-07-24 17:14:06+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371307,42.408282,6.99,2013-07-24 17:14:05+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371309,42.408299,8.09,2013-07-24 17:14:04+00,1,71,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371309,42.408316,7.09,2013-07-24 17:14:03+00,1,71,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371309,42.408332,6.69,2013-07-24 17:14:02+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371309,42.408349,7.49,2013-07-24 17:14:01+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371309,42.408366,6.69,2013-07-24 17:14:00+00,1,72,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371309,42.408382,6.99,2013-07-24 17:13:59+00,1,71,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.75
-85.371309,42.408399,7.89,2013-07-24 17:13:58+00,1,73,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371312,42.408416,6.79,2013-07-24 17:13:57+00,1,73,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.42
-85.371312,42.408432,7.49,2013-07-24 17:13:56+00,1,73,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371312,42.408449,8.09,2013-07-24 17:13:55+00,1,73,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371312,42.408466,7.69,2013-07-24 17:13:54+00,1,73,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371312,42.408485,8.29,2013-07-24 17:13:53+00,1,74,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371312,42.408502,7.09,2013-07-24 17:13:52+00,1,74,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371312,42.408518,7.39,2013-07-24 17:13:51+00,1,73,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371315,42.408535,7.99,2013-07-24 17:13:50+00,1,73,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371315,42.408552,7.19,2013-07-24 17:13:49+00,1,74,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371315,42.408568,7.79,2013-07-24 17:13:48+00,1,74,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371315,42.408588,8.79,2013-07-24 17:13:47+00,1,74,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371315,42.408605,7.19,2013-07-24 17:13:46+00,1,74,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),947.83
-85.371315,42.408621,8.09,2013-07-24 17:13:45+00,1,73,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
-85.371315,42.408638,8.39,2013-07-24 17:13:44+00,1,74,180,11.42,1,11,5648,F1: T1R2-West,L1: ,Wheat (Sft Rd Wtr),948.25
