longitude,latitude,crop_flow_lb_s,datetime,duration ,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,elevation_ft
-85.369226,42.406404,5.49,2013-07-24 18:04:53+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369226,42.40642,4.69,2013-07-24 18:04:52+00,1,64,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369226,42.406434,4.39,2013-07-24 18:04:51+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369226,42.406448,4.79,2013-07-24 18:04:50+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.83
-85.369226,42.406465,4.79,2013-07-24 18:04:49+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.83
-85.369226,42.406479,4.69,2013-07-24 18:04:48+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.83
-85.369226,42.406495,4.79,2013-07-24 18:04:47+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.83
-85.369226,42.406509,4.69,2013-07-24 18:04:46+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.83
-85.369226,42.406526,5.19,2013-07-24 18:04:45+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369226,42.40654,4.59,2013-07-24 18:04:44+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369226,42.406554,4.59,2013-07-24 18:04:43+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369226,42.40657,5.29,2013-07-24 18:04:42+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369226,42.406584,5.19,2013-07-24 18:04:41+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369226,42.406598,4.49,2013-07-24 18:04:40+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369226,42.406615,4.89,2013-07-24 18:04:39+00,1,62,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369226,42.406629,4.99,2013-07-24 18:04:38+00,1,62,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369226,42.406643,5.09,2013-07-24 18:04:37+00,1,62,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369226,42.406656,5.09,2013-07-24 18:04:36+00,1,62,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.406673,4.89,2013-07-24 18:04:35+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.406687,6.19,2013-07-24 18:04:34+00,1,62,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.406701,5.19,2013-07-24 18:04:33+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.406718,5.29,2013-07-24 18:04:32+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.406731,5.99,2013-07-24 18:04:31+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.406745,5.69,2013-07-24 18:04:30+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.406759,4.99,2013-07-24 18:04:29+00,1,63,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369228,42.406776,5.69,2013-07-24 18:04:28+00,1,62,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.40679,5.69,2013-07-24 18:04:27+00,1,64,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.406804,5.69,2013-07-24 18:04:26+00,1,64,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.40682,6.59,2013-07-24 18:04:25+00,1,64,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369228,42.406834,5.99,2013-07-24 18:04:24+00,1,64,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369231,42.406848,6.89,2013-07-24 18:04:23+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369231,42.406865,6.69,2013-07-24 18:04:22+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369231,42.406879,6.69,2013-07-24 18:04:21+00,1,64,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369231,42.406895,7.09,2013-07-24 18:04:20+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369231,42.406909,6.89,2013-07-24 18:04:19+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369231,42.406926,6.29,2013-07-24 18:04:18+00,1,65,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369231,42.40694,5.29,2013-07-24 18:04:17+00,1,64,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.33
-85.369231,42.406956,4.49,2013-07-24 18:04:16+00,1,66,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.75
-85.369231,42.40697,3.69,2013-07-24 18:04:15+00,1,66,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.75
-85.369231,42.406987,2.99,2013-07-24 18:04:14+00,1,47,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.75
-85.369234,42.406998,2.59,2013-07-24 18:04:13+00,1,22,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.75
-85.369234,42.407004,2.59,2013-07-24 18:04:12+00,1,18,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944.08
-85.369234,42.407009,2.59,2013-07-24 18:04:11+00,1,19,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944.08
-85.369234,42.407012,2.69,2013-07-24 18:04:10+00,1,14,180,10.9,1,22,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944.08
-85.369233,42.407014,2.69,2013-07-24 18:04:09+00,1,37,180,10.9,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944.08
-85.369239,42.407019,2.39,2013-07-24 18:04:08+00,1,37,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944.08
-85.369247,42.407027,1.99,2013-07-24 18:04:07+00,1,35,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944.42
-85.369256,42.407033,1.99,2013-07-24 18:04:06+00,1,23,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944.42
-85.369258,42.407033,1.69,2013-07-24 18:04:05+00,1,17,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944.42
-85.369256,42.407033,2.99,2013-07-24 18:04:04+00,1,36,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944.42
-85.369247,42.407027,2.99,2013-07-24 18:04:03+00,1,47,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944
-85.369236,42.407022,2.39,2013-07-24 18:04:02+00,1,48,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.369222,42.407016,2.58,2013-07-24 18:04:01+00,1,46,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.369208,42.407014,1.18,2013-07-24 18:04:00+00,1,46,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.369195,42.407014,1.08,2013-07-24 18:03:59+00,1,20,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.369189,42.407014,0.48,2013-07-24 18:03:58+00,1,29,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.369197,42.407014,0.08,2013-07-24 18:03:57+00,1,47,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944
-85.369208,42.407014,0.58,2013-07-24 18:03:56+00,1,56,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944
-85.369225,42.407014,1.38,2013-07-24 18:03:55+00,1,61,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944
-85.369245,42.407008,1.98,2013-07-24 18:03:54+00,1,68,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944
-85.369264,42.407002,3.08,2013-07-24 18:03:53+00,1,69,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944
-85.369275,42.406989,3.78,2013-07-24 18:03:52+00,1,68,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),944
-85.369281,42.406972,6.28,2013-07-24 18:03:51+00,1,70,180,10.8,0,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.58
-85.369281,42.406958,7.88,2013-07-24 18:03:50+00,1,71,180,10.8,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.58
-85.369281,42.406941,6.68,2013-07-24 18:03:49+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.58
-85.369281,42.406925,6.18,2013-07-24 18:03:48+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.58
-85.369281,42.406908,5.98,2013-07-24 18:03:47+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.58
-85.369281,42.406891,7.28,2013-07-24 18:03:46+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369281,42.406875,7.28,2013-07-24 18:03:45+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.83
-85.369281,42.406858,6.68,2013-07-24 18:03:44+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.83
-85.369281,42.406841,7.08,2013-07-24 18:03:43+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.83
-85.369281,42.406825,8.38,2013-07-24 18:03:42+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369281,42.406808,7.88,2013-07-24 18:03:41+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369281,42.406791,6.98,2013-07-24 18:03:40+00,1,72,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369281,42.406775,6.48,2013-07-24 18:03:39+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369281,42.406761,6.48,2013-07-24 18:03:38+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.42
-85.369281,42.406744,6.48,2013-07-24 18:03:37+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369281,42.406727,6.68,2013-07-24 18:03:36+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369281,42.406711,6.38,2013-07-24 18:03:35+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369281,42.406694,7.18,2013-07-24 18:03:34+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369281,42.406677,7.18,2013-07-24 18:03:33+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369281,42.406661,6.18,2013-07-24 18:03:32+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369278,42.406644,7.78,2013-07-24 18:03:31+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369278,42.406627,6.78,2013-07-24 18:03:30+00,1,72,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369278,42.406611,5.78,2013-07-24 18:03:29+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369278,42.406594,6.88,2013-07-24 18:03:28+00,1,71,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.08
-85.369278,42.406577,6.48,2013-07-24 18:03:27+00,1,73,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369278,42.406561,6.18,2013-07-24 18:03:26+00,1,73,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369278,42.406544,6.28,2013-07-24 18:03:25+00,1,73,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369278,42.406527,5.88,2013-07-24 18:03:24+00,1,73,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369278,42.406511,6.58,2013-07-24 18:03:23+00,1,74,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369278,42.406494,6.18,2013-07-24 18:03:22+00,1,73,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369278,42.406477,5.58,2013-07-24 18:03:21+00,1,74,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369275,42.406458,7.58,2013-07-24 18:03:20+00,1,72,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.5
-85.369275,42.406441,6.58,2013-07-24 18:03:19+00,1,72,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369275,42.406425,6.38,2013-07-24 18:03:18+00,1,72,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369272,42.406408,6.88,2013-07-24 18:03:17+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369272,42.406391,6.88,2013-07-24 18:03:16+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369272,42.406375,6.48,2013-07-24 18:03:15+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369272,42.406358,6.48,2013-07-24 18:03:14+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369272,42.406341,6.18,2013-07-24 18:03:13+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369272,42.406325,6.78,2013-07-24 18:03:12+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369272,42.406308,6.48,2013-07-24 18:03:11+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369272,42.406291,5.48,2013-07-24 18:03:10+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369272,42.406275,6.68,2013-07-24 18:03:09+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.36927,42.406258,6.98,2013-07-24 18:03:08+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.36927,42.406241,6.28,2013-07-24 18:03:07+00,1,70,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.36927,42.406225,6.98,2013-07-24 18:03:06+00,1,68,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.36927,42.406208,7.48,2013-07-24 18:03:05+00,1,69,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.36927,42.406194,7.48,2013-07-24 18:03:04+00,1,67,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.58
-85.369267,42.406177,7.48,2013-07-24 18:03:03+00,1,67,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.58
-85.369267,42.406161,6.78,2013-07-24 18:03:02+00,1,67,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369267,42.406147,5.48,2013-07-24 18:03:01+00,1,67,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.58
-85.369264,42.40613,4.18,2013-07-24 18:03:00+00,1,62,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369264,42.406116,3.78,2013-07-24 18:02:59+00,1,51,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369264,42.406105,3.48,2013-07-24 18:02:58+00,1,36,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369264,42.406097,3.18,2013-07-24 18:02:57+00,1,36,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369264,42.406089,2.98,2013-07-24 18:02:56+00,1,36,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369264,42.406083,2.88,2013-07-24 18:02:55+00,1,41,180,10.85,1,21,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369293,42.405994,2.58,2013-07-24 18:02:54+00,1,23,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.33
-85.369298,42.405994,2.98,2013-07-24 18:02:53+00,1,9,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.33
-85.369298,42.405994,1.98,2013-07-24 18:02:52+00,1,36,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.33
-85.36929,42.405997,2.48,2013-07-24 18:02:51+00,1,39,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.369279,42.406003,2.48,2013-07-24 18:02:50+00,1,45,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.33
-85.369265,42.406008,3.18,2013-07-24 18:02:49+00,1,31,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.369259,42.406008,4.18,2013-07-24 18:02:48+00,1,15,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.369259,42.406005,2.98,2013-07-24 18:02:47+00,1,46,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.36927,42.406005,0.02,2013-07-24 18:02:46+00,1,62,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.67
-85.36929,42.406005,0.12,2013-07-24 18:02:45+00,1,68,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369312,42.406008,0.62,2013-07-24 18:02:44+00,1,68,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369329,42.406017,0.22,2013-07-24 18:02:43+00,1,69,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369343,42.40603,0.62,2013-07-24 18:02:42+00,1,69,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369348,42.406047,1.62,2013-07-24 18:02:41+00,1,70,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
-85.369345,42.406064,2.52,2013-07-24 18:02:40+00,1,69,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369343,42.406078,2.72,2013-07-24 18:02:39+00,1,71,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369334,42.406094,3.42,2013-07-24 18:02:38+00,1,71,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369326,42.406108,3.12,2013-07-24 18:02:37+00,1,71,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369323,42.406125,3.82,2013-07-24 18:02:36+00,1,71,180,10.85,0,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369323,42.406142,5.02,2013-07-24 18:02:35+00,1,72,180,10.85,1,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),942.92
-85.369323,42.406158,5.82,2013-07-24 18:02:34+00,1,71,180,10.87,1,20,5648,F1: T1R3-West,L1: ,Wheat (Sft Rd Wtr),943.25
