longitude,latitude,crop_flow_lb_s,datetime,duration ,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,elevation_ft
-85.368541,42.411131,1.98,2013-07-24 16:55:29+00,1,59,180,11.52,0,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.368536,42.411117,4.08,2013-07-24 16:55:28+00,1,51,180,11.52,0,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.368533,42.411106,5.48,2013-07-24 16:55:27+00,1,64,180,11.52,0,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.368533,42.411092,7.18,2013-07-24 16:55:26+00,1,72,180,11.52,0,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.36853,42.411075,7.18,2013-07-24 16:55:25+00,1,74,180,11.52,0,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.36853,42.411059,6.28,2013-07-24 16:55:24+00,1,74,180,11.52,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.36853,42.411039,5.88,2013-07-24 16:55:23+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.25
-85.36853,42.411022,6.78,2013-07-24 16:55:22+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.5
-85.36853,42.411006,6.18,2013-07-24 16:55:21+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410989,6.38,2013-07-24 16:55:20+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.41097,8.08,2013-07-24 16:55:19+00,1,75,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410953,6.98,2013-07-24 16:55:18+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410936,6.88,2013-07-24 16:55:17+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410917,7.38,2013-07-24 16:55:16+00,1,75,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.4109,7.08,2013-07-24 16:55:15+00,1,75,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410884,8.28,2013-07-24 16:55:14+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410867,7.18,2013-07-24 16:55:13+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410847,6.68,2013-07-24 16:55:12+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410831,7.98,2013-07-24 16:55:11+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410814,6.88,2013-07-24 16:55:10+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410795,5.58,2013-07-24 16:55:09+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410778,6.68,2013-07-24 16:55:08+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410761,6.98,2013-07-24 16:55:07+00,1,74,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410745,6.88,2013-07-24 16:55:06+00,1,75,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410725,7.18,2013-07-24 16:55:05+00,1,73,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410709,6.78,2013-07-24 16:55:04+00,1,73,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410692,7.98,2013-07-24 16:55:03+00,1,73,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410675,6.98,2013-07-24 16:55:02+00,1,72,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410656,6.98,2013-07-24 16:55:01+00,1,72,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),948.17
-85.368527,42.410639,8.38,2013-07-24 16:55:00+00,1,72,180,11.57,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.75
-85.368527,42.410622,7.28,2013-07-24 16:54:59+00,1,73,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.75
-85.368527,42.410606,7.28,2013-07-24 16:54:58+00,1,72,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.75
-85.368527,42.410589,7.48,2013-07-24 16:54:57+00,1,72,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.75
-85.368527,42.410572,6.68,2013-07-24 16:54:56+00,1,72,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.75
-85.368527,42.410556,7.08,2013-07-24 16:54:55+00,1,73,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.33
-85.368527,42.410536,7.58,2013-07-24 16:54:54+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.33
-85.368527,42.41052,6.78,2013-07-24 16:54:53+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.33
-85.368527,42.410503,7.78,2013-07-24 16:54:52+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.33
-85.368527,42.410486,6.18,2013-07-24 16:54:51+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.33
-85.368527,42.41047,5.98,2013-07-24 16:54:50+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),947.33
-85.368524,42.410453,6.98,2013-07-24 16:54:49+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.92
-85.368524,42.410436,6.58,2013-07-24 16:54:48+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.92
-85.368524,42.41042,6.48,2013-07-24 16:54:47+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.92
-85.368524,42.410403,7.28,2013-07-24 16:54:46+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.5
-85.368524,42.410386,7.48,2013-07-24 16:54:45+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.5
-85.368524,42.410367,7.68,2013-07-24 16:54:44+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.5
-85.368524,42.41035,8.18,2013-07-24 16:54:43+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.5
-85.368524,42.410334,7.58,2013-07-24 16:54:42+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.5
-85.368522,42.410317,8.18,2013-07-24 16:54:41+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368522,42.4103,7.28,2013-07-24 16:54:40+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368522,42.410284,7.18,2013-07-24 16:54:39+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368522,42.410267,6.38,2013-07-24 16:54:38+00,1,71,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368519,42.41025,4.48,2013-07-24 16:54:37+00,1,70,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368519,42.410234,3.68,2013-07-24 16:54:36+00,1,64,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368519,42.41022,2.78,2013-07-24 16:54:35+00,1,54,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
-85.368516,42.410209,2.38,2013-07-24 16:54:34+00,1,36,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
-85.368513,42.410197,2.08,2013-07-24 16:54:33+00,1,21,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368513,42.410195,1.88,2013-07-24 16:54:32+00,1,23,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
-85.368511,42.410186,1.88,2013-07-24 16:54:31+00,1,27,180,11.67,1,9,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
-85.368511,42.410181,1.78,2013-07-24 16:54:30+00,1,41,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368508,42.410172,1.58,2013-07-24 16:54:29+00,1,45,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368502,42.410161,1.98,2013-07-24 16:54:28+00,1,29,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
-85.368499,42.410159,0.68,2013-07-24 16:54:27+00,1,7,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
